962,1542,5,33,14,30000,1957,3,married,15.3295861,,,,
964,1542,176,34,16,35000,2228,2,married,15.70915619,,,,
965,1547,3,33,14,7000,440,2,married,15.90909091,,,,
966,1551,2,44,12,20195,2080,2,married,9.709134615,,,,
967,1565,2,44,16,30000,1520,3,separated,19.73684211,,,,
968,1566,170,35,16,0,0,2,married,0,,,,
969,1567,3,41,12,22000,2040,1,married,10.78431373,,,,
970,1567,171,44,12,20978,1140,2,married,18.40175439,,,,
971,1568,173,39,12,6000,103,4,married,58.25242718,,,,
972,1570,5,35,12,16000,2040,1,never married,7.843137255,,,,
973,1570,171,37,12,19000,1960,2,married,9.693877551,,,,
974,1571,4,42,12,0,0,2,separated,0,,,,
975,1571,5,42,12,5000,1213,3,married,4.122011542,,,,
976,1571,172,40,12,21000,3238,3,married,6.485484867,,,,
977,1572,4,32,11,0,0,4,separated,0,,,,
978,1572,5,31,11,0,0,3,married,0,,,,
979,1577,170,46,12,7800,1435,3,married,5.43554007,,,,
980,1577,171,43,12,21000,2473,2,divorced,8.491710473,,,,
981,1579,2,44,16,26000,2060,5,married,12.62135922,,,,
982,1579,3,41,17,17000,2056,2,divorced,8.26848249,,,,
983,1579,6,37,17,30000,1907,3,married,15.73151547,,,,
984,1579,173,38,16,1661,80,2,married,20.7625,,,,
985,1579,174,43,16,15000,1242,2,married,12.07729469,,,,
986,1583,3,41,12,0,0,2,separated,0,,,,
987,1588,3,40,16,0,0,1,married,0,,,,
988,1588,4,36,16,14525,1815,0,never married,8.002754821,,,,
989,1591,7,36,15,48000,1960,0,never married,24.48979592,,,,
990,1591,170,39,12,1000,160,2,married,6.25,,,,
991,1591,171,40,13,0,0,3,married,0,,,,
992,1591,172,35,17,12000,545,2,married,22.01834862,,,,
993,1599,4,35,16,48875,2210,0,never married,22.11538462,,,,
994,1599,170,35,16,16606,800,2,married,20.7575,,,,
995,1605,170,45,12,1000,148,2,married,6.756756757,,,,
996,1608,172,42,14,15200,2358,1,married,6.446140797,,,,
997,1611,3,38,12,35000,2044,1,married,17.12328767,,,,
998,1611,5,31,12,1000,1498,1,married,0.667556742,,,,
999,1613,5,38,15,69000,2100,2,separated,32.85714286,,,,
1000,1613,7,32,12,0,0,2,married,0,,,,
1001,1613,170,40,12,20000,1960,4,married,10.20408163,,,,
1002,1613,172,35,13,20939,1944,2,married,10.77109053,,,,
1003,1620,1,49,17,43000,2071,0,married,20.76291647,,,,
1004,1621,2,47,12,24000,1880,1,married,12.76595745,,,,
1005,1624,3,37,14,21500,1928,2,married,11.15145228,,,,
1006,1624,173,42,16,35000,2868,3,divorced,12.20362622,,,,
1007,1624,174,46,12,0,0,5,married,0,,,,
1008,1627,2,48,15,31000,2064,2,divorced,15.01937984,,,,
1009,1627,171,46,12,28000,2350,1,married,11.91489362,,,,
1010,1628,3,32,12,12700,2008,2,married,6.324701195,,,,
1012,1630,4,36,17,0,0,2,married,0,,,,
1013,1630,170,32,16,0,0,3,married,0,,,,
1014,1630,172,42,17,33538,1600,0,married,20.96125,,,,
1015,1632,170,45,16,32722,1084,3,divorced,30.18634686,,,,
1016,1633,4,43,11,19030,1960,2,married,9.709183673,,,,
1017,1634,170,41,16,42000,1384,2,married,30.34682081,,,,
1018,1634,171,34,16,26000,3000,0,married,8.666666667,,,,
1019,1635,170,41,12,21910,2040,1,married,10.74019608,,,,
1020,1644,4,33,15,9500,747,1,married,12.71753681,,,,
1021,1645,2,49,17,25200,1230,3,married,20.48780488,,,,
1022,1648,2,47,10,0,0,3,married,0,,,,
1023,1652,3,41,12,6500,700,2,married,9.285714286,,,,
1024,1652,4,42,14,14000,2260,3,separated,6.194690265,,,,
1025,1654,3,38,16,72000,2390,0,married,30.12552301,,,,
1026,1654,5,34,14,102000,3388,0,married,30.10625738,,,,
1027,1654,170,34,16,17340,1960,2,married,8.846938776,,,,
1029,1655,4,40,12,10000,1960,2,widowed,5.102040816,,,,
1030,1657,2,46,12,39000,2055,2,divorced,18.97810219,,,,
1031,1658,2,47,12,19500,2130,2,divorced,9.154929577,,,,
1032,1659,3,40,17,51000,2250,0,married,22.66666667,,,,
1033,1659,170,40,17,18846,1743,0,married,10.81239243,,,,
1034,1663,3,40,17,15444,744,3,married,20.75806452,,,,
1035,1663,4,38,16,6000,720,2,married,8.333333333,,,,
1036,1663,5,35,14,7250,923,5,married,7.854821235,,,,
1037,1663,6,33,16,30000,1660,0,never married,18.07228916,,,,
1038,1663,7,31,17,48000,2320,1,married,20.68965517,,,,
1039,1668,3,38,14,18534,1920,0,never married,9.653125,,,,
1040,1670,3,35,12,8000,1715,1,separated,4.664723032,,,,
1041,1670,4,34,12,8890,1932,2,married,4.601449275,,,,
1042,1670,7,30,12,0,0,2,married,0,,,,
1043,1679,4,30,13,17000,2142,1,never married,7.936507937,,,,
1044,1682,3,44,12,0,0,2,married,0,,,,
1045,1682,4,36,12,17000,1952,1,married,8.709016393,,,,
1046,1682,170,35,16,34000,2036,0,married,16.69941061,,,,
1047,1683,172,31,12,10400,2080,0,never married,5,,,,
1048,1684,5,37,13,10000,1454,3,married,6.877579092,,,,
1049,1684,6,31,12,10000,2000,3,married,5,,,,
1050,1684,170,32,11,0,0,2,married,0,,,,
1051,1684,174,38,12,28000,2400,1,married,11.66666667,,,,
1052,1684,177,32,14,0,0,0,married,0,,,,
1053,1689,3,42,13,24421,2940,2,married,8.306462585,,,,
1054,1690,2,46,12,0,0,4,married,0,,,,
1055,1692,2,49,9,0,0,3,married,0,,,,
1056,1692,171,35,11,0,0,3,married,0,,,,
1057,1695,4,44,12,4000,1062,3,married,3.766478343,,,,
1058,1695,6,41,12,15000,1936,1,married,7.747933884,,,,
1059,1695,7,40,10,2200,860,3,married,2.558139535,,,,
1060,1695,10,33,12,14400,2133,3,divorced,6.751054852,,,,
1061,1695,11,31,12,0,0,1,married,0,,,,
1062,1695,174,40,10,19000,2376,2,married,7.996632997,,,,
1063,1695,181,40,14,7000,1530,3,married,4.575163399,,,,
1065,1697,5,37,6,4848,1115,2,married,4.347982063,,,,
1066,1697,6,32,12,19600,197,3,married,99.49238579,,,,
1067,1697,170,40,12,18000,2038,5,divorced,8.83218842,,,,
1068,1697,173,35,12,12000,2060,3,married,5.825242718,,,,
1069,1697,180,40,10,12494,258,4,divorced,48.42635659,,,,
1070,1698,170,32,12,9000,637,2,married,14.12872841,,,,
1071,1700,3,39,13,20750,2200,4,separated,9.431818182,,,,
1072,1700,4,37,12,0,0,2,married,0,,,,
1073,1700,5,34,12,17000,1930,3,married,8.808290155,,,,
1074,1700,6,32,12,20098,2223,0,never married,9.040935673,,,,
1075,1701,3,31,15,10000,1201,1,never married,8.326394671,,,,
1076,1701,170,44,14,14000,323,1,married,43.34365325,,,,
1078,1709,176,33,12,12500,2448,2,married,5.10620915,,,,
1079,1709,179,41,14,48000,2350,2,married,20.42553191,,,,
1080,1711,2,43,10,8000,1568,2,married,5.102040816,,,,
1081,1717,5,35,12,10000,1820,1,married,5.494505495,,,,
1082,1720,3,35,14,14000,1158,2,married,12.08981002,,,,
1083,1720,170,35,12,6500,167,3,married,38.92215569,,,,
1084,1721,21,43,12,24000,2000,2,divorced,12,,,,
1085,1722,4,41,10,15000,1733,4,married,8.655510675,,,,
1086,1722,170,46,12,0,0,3,divorced,0,,,,
1087,1722,177,45,12,0,0,2,married,0,,,,
1088,1722,180,39,12,11818,1636,2,divorced,7.223716381,,,,
1089,1722,181,42,16,24000,347,0,married,69.16426513,,,,
1090,1723,2,49,12,22800,1930,4,married,11.8134715,,,,
1091,1723,5,31,12,0,0,3,married,0,,,,
1092,1723,173,41,12,22000,2190,3,married,10.0456621,,,,
1093,1726,3,41,16,600,312,4,married,1.923076923,,,,
1094,1730,3,38,16,12500,1020,0,married,12.25490196,,,,
1095,1730,5,36,16,33000,1412,2,married,23.37110482,,,,
1096,1731,2,49,12,10500,1437,3,married,7.306889353,,,,
1097,1731,3,32,12,0,0,3,married,0,,,,
1098,1731,4,30,12,0,0,4,married,0,,,,
1099,1732,3,34,14,31383,1975,0,never married,15.89012658,,,,
1100,1733,3,43,12,52000,2230,0,never married,23.31838565,,,,
1101,1733,170,39,16,53000,2390,1,married,22.17573222,,,,
1102,1733,173,47,14,15200,1620,3,widowed,9.382716049,,,,
1103,1736,170,47,17,13080,624,2,married,20.96153846,,,,
1104,1738,3,30,12,13084,1560,3,married,8.387179487,,,,
1105,1739,170,48,17,49000,2133,2,divorced,22.97233943,,,,
1106,1739,171,44,17,40000,1766,0,married,22.65005663,,,,
1107,1740,170,38,12,2200,940,3,married,2.340425532,,,,
1108,1744,2,50,12,30716,2860,2,widowed,10.73986014,,,,
1109,1750,2,49,12,22872,1665,2,divorced,13.73693694,,,,
1110,1750,174,44,14,20000,1600,4,married,12.5,,,,
1111,1756,6,40,12,9800,1920,2,married,5.104166667,,,,
1112,1756,7,38,13,15000,1680,2,married,8.928571429,,,,
1113,1756,8,33,13,12050,2090,3,divorced,5.765550239,,,,
1114,1756,9,30,12,7000,1330,3,separated,5.263157895,,,,
1115,1756,173,40,12,14000,1960,4,married,7.142857143,,,,
1116,1758,173,32,16,34000,2057,3,married,16.52892562,,,,
1117,1762,3,42,10,15600,2460,3,separated,6.341463415,,,,
1118,1762,4,40,8,0,0,2,divorced,0,,,,
1119,1762,5,38,9,10000,1880,2,married,5.319148936,,,,
1120,1762,6,34,12,0,0,4,married,0,,,,
1121,1762,7,33,12,0,0,2,married,0,,,,
1123,1763,3,45,13,11000,1247,4,divorced,8.82117081,,,,
1124,1763,170,40,12,31000,1836,2,married,16.88453159,,,,
1125,1767,4,40,13,0,0,2,married,0,,,,
1126,1775,3,31,13,1260,260,3,married,4.846153846,,,,
1127,1776,3,39,12,33000,1960,1,married,16.83673469,,,,
1128,1776,173,31,12,7988,1012,2,married,7.893280632,,,,
1129,1780,170,48,17,42000,2145,1,married,19.58041958,,,,
1130,1782,2,46,15,16000,3184,3,married,5.025125628,,,,
1131,1782,170,46,12,10000,1750,2,married,5.714285714,,,,
1132,1783,2,47,17,30000,1350,1,married,22.22222222,,,,
1133,1784,4,38,17,52000,2205,0,never married,23.58276644,,,,
1134,1784,170,42,16,0,0,3,married,0,,,,
1135,1786,3,46,9,7500,1600,3,married,4.6875,,,,
1136,1786,7,34,9,15000,2340,2,married,6.41025641,,,,
1137,1786,8,33,8,9000,1785,3,married,5.042016807,,,,
1138,1786,178,36,12,1200,1530,2,separated,0.784313725,,,,
1139,1786,182,33,12,8000,1864,5,married,4.291845494,,,,
1140,1786,188,36,12,10000,2236,2,married,4.472271914,,,,
1141,1794,2,46,14,20000,1040,3,married,19.23076923,,,,
1142,1795,5,33,12,18335,1920,2,married,9.549479167,,,,
1143,1795,170,37,14,24000,2000,2,married,12,,,,
1144,1797,170,32,16,23000,1544,3,married,14.89637306,,,,
1145,1798,6,34,12,0,3100,0,married,0,,,,
1146,1798,170,37,12,18000,2020,1,married,8.910891089,,,,
1147,1798,171,43,12,800,332,3,married,2.409638554,,,,
1148,1798,181,35,10,0,0,1,married,0,,,,
1149,1799,6,31,12,11000,2080,3,separated,5.288461538,,,,
1150,1802,170,30,11,17500,2142,4,married,8.169934641,,,,
1151,1803,2,50,12,24713,2301,4,divorced,10.74011299,,,,
1152,1803,3,31,12,0,0,2,never married,0,,,,
1153,1803,176,30,15,17000,1310,1,married,12.97709924,,,,
1154,1805,3,44,12,0,0,3,separated,0,,,,
1155,1805,173,39,12,32000,2000,0,married,16,,,,
1156,1805,174,45,15,24759,1016,3,married,24.36909449,,,,
1157,1807,3,42,15,0,0,3,married,0,,,,
1158,1807,170,38,12,4000,1098,4,married,3.64298725,,,,
1159,1810,3,41,11,0,0,5,separated,0,,,,
1160,1810,5,39,9,300,36,3,married,8.333333333,,,,
1161,1813,3,36,12,0,0,2,married,0,,,,
1162,1817,4,37,14,8200,1500,2,married,5.466666667,,,,
1163,1821,5,33,14,42500,2050,2,married,20.73170732,,,,
1164,1821,6,30,14,19100,2868,0,never married,6.659693166,,,,
1165,1822,171,32,11,16000,2632,3,married,6.079027356,,,,
1166,1823,4,37,16,0,0,1,separated,0,,,,
1167,1823,170,41,10,7262,748,3,married,9.70855615,,,,
1169,1824,170,46,12,4500,1820,3,married,2.472527473,,,,
1170,1830,2,44,8,0,0,4,widowed,0,,,,
1171,1831,170,36,14,18000,1444,2,married,12.46537396,,,,
1172,1835,4,45,15,20000,1809,0,divorced,11.05583195,,,,
1173,1837,3,41,16,97000,3675,2,married,26.39455782,,,,
1174,1837,4,39,14,51449,2064,2,married,24.92684109,,,,
1176,1839,2,45,11,5170,1301,3,divorced,3.973866257,,,,
1177,1841,3,38,16,34000,2165,1,married,15.70438799,,,,
1178,1841,5,43,16,21240,2400,3,married,8.85,,,,
1179,1841,171,39,13,0,0,4,married,0,,,,
1180,1843,6,30,13,16000,1600,2,divorced,10,,,,
1181,1845,3,33,14,4000,889,2,married,4.49943757,,,,
1182,1845,171,30,14,65000,2750,0,married,23.63636364,,,,
1183,1850,3,38,12,20500,2000,2,married,10.25,,,,
1184,1850,172,31,14,14400,1408,3,married,10.22727273,,,,
1185,1854,4,43,17,38000,1663,0,married,22.8502706,,,,
1186,1855,4,35,12,28000,1665,0,married,16.81681682,,,,
1187,1855,173,37,13,14400,960,0,never married,15,,,,
1189,1859,170,41,17,50000,1947,2,married,25.68053416,,,,
1190,1859,171,40,17,20000,953,2,married,20.98635887,,,,
1191,1862,170,45,12,25000,1880,2,married,13.29787234,,,,
1192,1866,170,43,16,11650,2921,2,married,3.988360151,,,,
1193,1866,171,38,17,180,52,2,divorced,3.461538462,,,,
1194,1867,3,44,17,2000,87,2,married,22.98850575,,,,
1195,1867,172,39,15,6000,469,3,married,12.79317697,,,,
1196,1873,171,38,14,20000,1267,0,married,15.78531965,,,,
1198,1878,2,44,14,48000,1880,3,married,25.53191489,,,,
1199,1878,172,40,15,14000,1048,1,married,13.35877863,,,,
1200,1879,2,50,17,24381,2420,2,divorced,10.07479339,,,,
1201,1880,3,42,12,15000,1952,2,married,7.68442623,,,,
1202,1887,5,34,12,18000,2160,3,married,8.333333333,,,,
1203,1887,170,41,10,1200,537,2,married,2.234636872,,,,
1204,1887,173,40,14,3000,669,3,divorced,4.484304933,,,,
1206,1892,4,43,14,3000,480,3,married,6.25,,,,
1207,1892,5,37,12,10500,2028,3,separated,5.177514793,,,,
1208,1893,5,35,13,9333,272,1,married,34.3125,,,,
1209,1893,172,33,12,19913,1794,2,married,11.09977703,,,,
1210,1893,173,35,12,15800,1760,3,married,8.977272727,,,,
1211,1894,3,42,14,24000,1764,2,married,13.60544218,,,,
1212,1897,3,39,17,15640,2768,1,married,5.650289017,,,,
1213,1901,173,40,12,10000,1560,1,divorced,6.41025641,,,,
1214,1905,172,30,16,21000,2000,2,married,10.5,,,,
1215,1905,174,37,17,25000,2430,1,married,10.28806584,,,,
1217,1906,171,41,16,26000,1638,1,married,15.87301587,,,,
1218,1908,4,34,13,10000,1000,3,married,10,,,,
1219,1909,173,31,14,0,0,2,married,0,,,,
1220,1911,6,33,12,0,0,1,married,0,,,,
1221,1911,170,39,12,6000,520,3,married,11.53846154,,,,
1222,1911,175,37,17,2800,952,0,married,2.941176471,,,,
1223,1913,3,44,12,33000,1851,0,never married,17.82820097,,,,
1224,1914,3,32,12,500,579,2,married,0.863557858,,,,
1225,1914,172,34,12,15000,2040,0,married,7.352941176,,,,
1226,1915,5,34,12,13000,1888,0,never married,6.88559322,,,,
1227,1915,171,35,14,29900,1936,2,married,15.44421488,,,,
1229,1916,2,30,13,24296,1992,0,never married,12.19678715,,,,
1230,1917,4,35,17,0,0,1,married,0,,,,
1231,1917,5,34,14,18000,1735,2,married,10.37463977,,,,
1232,1917,172,33,14,15000,2000,2,married,7.5,,,,
1233,1918,3,38,12,5300,847,2,married,6.257378985,,,,
1234,1918,4,35,12,0,0,3,separated,0,,,,
1235,1919,8,40,12,27000,1888,2,married,14.30084746,,,,
1236,1919,170,38,16,30000,1002,3,married,29.94011976,,,,
1237,1919,172,34,16,2500,550,4,married,4.545454545,,,,
1238,1919,173,33,13,20000,2423,2,married,8.254230293,,,,
1239,1919,175,30,16,4000,520,2,married,7.692307692,,,,
1240,1920,3,34,14,2800,259,4,married,10.81081081,,,,
1241,1920,4,33,16,34000,2600,0,never married,13.07692308,,,,
1242,1920,5,31,12,24000,2167,0,married,11.0752192,,,,
1243,1925,170,41,17,0,0,2,married,0,,,,
1244,1926,3,31,16,27900,1944,2,married,14.35185185,,,,
1245,1930,4,42,12,35000,2250,0,never married,15.55555556,,,,
1246,1930,5,39,12,8000,929,2,married,8.611410118,,,,
1247,1930,170,45,16,25000,2440,2,married,10.24590164,,,,
1248,1930,171,47,12,0,0,2,married,0,,,,
1249,1932,3,40,12,2550,2012,2,married,1.267395626,,,,
1250,1932,173,34,12,30000,2033,2,married,14.75651746,,,,
1251,1933,3,44,13,0,0,0,divorced,0,,,,
1252,1936,2,50,12,25000,1840,3,married,13.58695652,,,,
1253,1936,173,38,13,28000,1932,0,married,14.49275362,,,,
1254,1939,2,45,13,24000,1862,4,married,12.88936627,,,,
1255,1945,170,46,14,325,1920,2,divorced,0.169270833,,,,
1256,1945,171,46,14,16298,1984,3,married,8.214717742,,,,
1257,1945,176,39,14,26000,2040,2,married,12.74509804,,,,
1258,1947,3,32,17,20000,659,1,married,30.34901366,,,,
1259,1948,3,41,17,110000,302,2,married,364.2384106,,,,
1260,1950,171,45,17,76000,2430,0,married,31.27572016,,,,
1261,1955,170,33,12,30000,1978,0,married,15.16683519,,,,
1262,1959,170,44,17,0,0,0,married,0,,,,
1263,1959,171,34,17,975,196,1,married,4.974489796,,,,
1264,1960,4,41,17,11900,1491,2,divorced,7.981220657,,,,
1265,1960,171,49,16,0,0,3,married,0,,,,
1266,1960,175,42,17,83500,2249,0,divorced,37.12761227,,,,
1267,1961,170,44,12,773,72,2,married,10.73611111,,,,
1268,1962,176,39,12,14500,2172,3,married,6.67587477,,,,
1269,1964,2,48,12,2000,827,4,married,2.418379686,,,,
1270,1965,5,35,16,51000,2016,1,married,25.29761905,,,,
1271,1967,3,41,12,29487,2160,2,married,13.65138889,,,,
1272,1970,170,41,13,0,0,2,married,0,,,,
1273,1971,3,40,12,6000,900,0,married,6.666666667,,,,
1274,1971,173,33,12,13000,2007,1,married,6.477329347,,,,
1275,1971,174,37,12,12000,3120,3,married,3.846153846,,,,
1276,1972,2,45,14,26500,1923,1,married,13.78055122,,,,
1277,1972,171,46,16,0,0,0,married,0,,,,
1278,1973,2,45,17,7000,1517,3,married,4.614370468,,,,
1279,1973,174,33,16,15500,1976,2,married,7.844129555,,,,
1280,1975,4,34,17,0,0,4,married,0,,,,
1281,1975,171,44,14,9000,1192,0,married,7.55033557,,,,
1282,1977,172,50,13,600,61,0,married,9.836065574,,,,
1283,1978,2,45,12,25000,2550,2,divorced,9.803921569,,,,
1284,1979,3,43,9,10602,1092,1,married,9.708791209,,,,
1285,1981,3,35,14,0,0,1,never married,0,,,,
1286,1981,173,34,12,11000,1867,2,divorced,5.891805035,,,,
1287,1985,173,32,16,25179,1213,2,married,20.75762572,,,,
1288,1988,170,42,12,12000,1928,2,married,6.22406639,,,,
1289,1994,5,35,15,7000,448,3,widowed,15.625,,,,
1290,1995,2,44,14,6000,835,1,divorced,7.185628743,,,,
1291,2000,3,41,12,13000,1984,2,married,6.552419355,,,,
1292,2003,171,47,13,11000,1440,4,married,7.638888889,,,,
1293,2004,5,35,12,4500,1040,2,married,4.326923077,,,,
1294,2004,172,37,12,55000,1944,2,married,28.29218107,,,,
1295,2005,2,47,12,24000,2008,1,married,11.95219124,,,,
1298,2011,5,31,14,6904,1225,4,married,5.635918367,,,,
1299,2011,172,32,10,19000,1804,2,divorced,10.53215078,,,,
1300,2011,174,32,12,23000,2614,2,married,8.798775822,,,,
1301,2012,2,47,12,11000,1704,3,married,6.455399061,,,,
1302,2016,3,40,17,20000,1542,0,never married,12.97016861,,,,
1303,2016,4,40,16,12180,2030,2,married,6,,,,
1304,2016,6,30,12,32000,2066,2,divorced,15.48886738,,,,
1305,2017,2,48,12,7850,2600,3,married,3.019230769,,,,
1306,2017,172,31,12,150,130,2,married,1.153846154,,,,
1307,2019,4,33,12,0,0,1,married,0,,,,
1308,2019,171,49,12,8486,480,2,married,17.67916667,,,,
1309,2019,175,31,14,24000,1976,0,married,12.14574899,,,,
1310,2022,21,43,17,39500,2450,0,married,16.12244898,,,,
1311,2022,170,39,16,36000,1776,2,married,20.27027027,,,,
1312,2023,1,46,16,12000,1213,1,divorced,9.8928277,,,,
1313,2028,2,44,12,33000,1864,2,married,17.70386266,,,,
1314,2030,3,44,16,31000,1920,2,divorced,16.14583333,,,,
1315,2030,4,41,17,2100,104,2,separated,20.19230769,,,,
1316,2030,6,40,16,2000,243,3,married,8.230452675,,,,
1317,2030,171,35,15,25000,2032,2,divorced,12.30314961,,,,
1318,2030,174,37,16,12000,816,2,married,14.70588235,,,,
1319,2030,175,36,15,7400,1240,0,married,5.967741935,,,,
1320,2032,170,32,10,4973,630,4,married,7.893650794,,,,
1321,2032,171,34,12,0,0,3,married,0,,,,
1322,2032,172,30,12,15000,1865,2,separated,8.042895442,,,,
1323,2033,174,45,12,12500,2000,2,married,6.25,,,,
1325,2034,2,49,12,9862,1716,3,married,5.747086247,,,,
1326,2034,174,31,12,22000,2000,2,married,11,,,,
1327,2044,170,47,12,30000,1920,0,never married,15.625,,,,
1328,2046,1,46,16,0,0,2,married,0,,,,
1329,2047,5,38,12,24160,1175,2,married,20.56170213,,,,
1331,2050,172,38,16,12000,208,2,married,57.69230769,,,,
1332,2051,170,46,13,18000,2000,3,married,9,,,,
1333,2053,4,33,12,0,0,2,married,0,,,,
1334,2053,172,38,16,15083,686,2,married,21.98688047,,,,
1335,2054,3,36,17,28400,1856,1,married,15.30172414,,,,
1336,2055,2,47,12,26758,2756,3,married,9.708998549,,,,
1337,2056,2,42,10,0,0,4,widowed,0,,,,
1338,2059,170,41,12,17000,2640,2,married,6.439393939,,,,
1339,2059,172,43,14,15000,1540,2,married,9.74025974,,,,
1340,2059,173,44,12,0,0,0,married,0,,,,
1341,2060,3,32,17,30000,2025,1,married,14.81481481,,,,
1342,2061,2,43,13,37400,1702,3,separated,21.97414806,,,,
1344,2062,4,34,12,14480,2181,3,married,6.63915635,,,,
1345,2062,5,32,12,11500,1500,4,married,7.666666667,,,,
1346,2062,170,40,12,15000,2016,3,married,7.44047619,,,,
1347,2062,174,39,12,38000,1920,2,married,19.79166667,,,,
1348,2067,170,41,12,14000,2040,3,married,6.862745098,,,,
1349,2067,180,36,12,20000,2024,2,married,9.881422925,,,,
1350,2067,184,43,12,19200,1470,3,married,13.06122449,,,,
1351,2067,188,32,16,30000,1139,2,married,26.33889377,,,,
1352,2068,1,47,16,35116,1917,0,married,18.31820553,,,,
1353,2073,2,37,13,0,0,2,never married,0,,,,
1354,2073,3,36,12,800,476,2,never married,1.680672269,,,,
1355,2075,2,41,14,26000,1887,2,widowed,13.77848437,,,,
1356,2075,3,39,13,32000,2058,2,separated,15.54907677,,,,
1357,2078,2,45,12,14000,1205,3,married,11.61825726,,,,
1358,2079,170,37,10,1111,222,3,divorced,5.004504505,,,,
1359,2079,171,42,12,500,438,0,married,1.141552511,,,,
1360,2079,175,41,12,0,0,4,married,0,,,,
1361,2079,180,37,12,15000,1936,0,married,7.747933884,,,,
1362,2080,2,46,12,7086,1446,2,married,4.900414938,,,,
1363,2083,171,33,12,21000,1840,0,married,11.41304348,,,,
1364,2088,4,30,14,15000,803,2,married,18.67995019,,,,
1365,2088,171,31,16,1395,174,2,married,8.017241379,,,,
1366,2090,3,44,14,56000,1930,0,married,29.01554404,,,,
1367,2092,170,49,16,20000,1880,0,married,10.63829787,,,,
1368,2095,170,41,16,6819,742,2,married,9.190026954,,,,
1369,2095,177,35,12,2700,650,3,married,4.153846154,,,,
1370,2103,170,37,12,30000,1028,0,married,29.18287938,,,,
1371,2104,170,30,14,10000,2550,2,married,3.921568627,,,,
1372,2104,172,31,12,10080,2400,5,divorced,4.2,,,,
1374,2106,2,46,15,5000,1660,3,widowed,3.012048193,,,,
1376,2108,3,35,12,11000,863,3,divorced,12.74623407,,,,
1377,2109,2,32,16,70000,2500,2,separated,28,,,,
1378,2117,3,32,14,13000,1225,1,married,10.6122449,,,,
1379,2119,4,43,12,750,1352,2,married,0.554733728,,,,
1380,2119,172,44,12,46000,2750,2,married,16.72727273,,,,
1381,2119,173,34,14,18000,1992,2,married,9.036144578,,,,
1382,2125,4,35,13,42906,2200,2,married,19.50272727,,,,
1383,2125,5,34,12,29000,2060,1,married,14.0776699,,,,
1384,2125,6,32,12,4000,1430,2,married,2.797202797,,,,
1385,2126,170,46,17,800,100,3,married,8,,,,
1386,2127,4,31,12,17000,3086,0,never married,5.50874919,,,,
1387,2128,3,41,12,21866,1518,2,married,14.40447958,,,,
1388,2129,3,35,17,0,0,1,married,0,,,,
1389,2129,5,33,13,0,0,0,married,0,,,,
1390,2129,6,32,12,14000,1500,2,married,9.333333333,,,,
1391,2129,175,40,14,22000,2140,3,divorced,10.28037383,,,,
1392,2129,181,31,16,26500,1846,2,married,14.35536295,,,,
1393,2130,3,39,16,25000,3670,2,married,6.811989101,,,,
1394,2132,170,49,12,22000,2480,2,married,8.870967742,,,,
1395,2133,2,47,17,38000,2894,2,married,13.13061507,,,,
1396,2133,170,46,17,26500,802,4,married,33.04239401,,,,
1397,2137,171,41,12,39000,2320,2,married,16.81034483,,,,
1398,2137,172,46,12,33000,1864,1,married,17.70386266,,,,
1399,2138,4,39,12,17800,1883,2,divorced,9.453000531,,,,
1400,2138,171,39,15,52000,1888,1,married,27.54237288,,,,
1401,2138,175,33,12,0,0,1,married,0,,,,
1402,2143,3,37,16,34000,1952,3,married,17.41803279,,,,
1403,2145,172,40,15,0,0,0,married,0,,,,
1404,2150,172,31,12,2500,762,2,married,3.280839895,,,,
1405,2151,3,45,12,4600,1330,1,married,3.458646617,,,,
1406,2151,5,38,12,0,0,4,married,0,,,,
1408,2151,170,50,14,12400,1694,3,married,7.319952774,,,,
1409,2151,171,42,12,43000,2080,2,separated,20.67307692,,,,
1410,2151,175,30,12,0,0,0,married,0,,,,
1411,2151,177,32,12,2000,700,1,married,2.857142857,,,,
1412,2157,1,44,10,13000,2184,7,married,5.952380952,,,,
1413,2164,3,41,15,300,80,6,married,3.75,,,,
1414,2164,4,37,12,20000,2000,4,married,10,,,,
1415,2164,174,31,16,0,0,1,divorced,0,,,,
1416,2166,170,38,12,10212,920,2,married,11.1,,,,
1417,2170,170,36,16,46000,1912,0,married,24.05857741,,,,
1418,2170,171,38,16,55000,2400,2,married,22.91666667,,,,
1419,2175,170,35,16,0,0,2,married,0,,,,
1420,2175,171,33,17,62000,1470,0,never married,42.17687075,,,,
1421,2176,171,44,0,0,0,0,never married,0,,,,
1422,2176,175,33,16,0,0,2,married,0,,,,
1423,2177,3,37,14,22000,1291,3,married,17.04105345,,,,
1424,2177,5,33,13,65000,1437,0,married,45.23312457,,,,
1425,2177,174,39,15,60000,360,1,married,166.6666667,,,,
1426,2177,177,37,14,7000,120,2,married,58.33333333,,,,
1427,2177,178,34,16,1000,80,1,married,12.5,,,,
1428,2180,170,46,17,39500,1898,2,married,20.8113804,,,,
1429,2181,3,50,12,24000,1733,1,separated,13.84881708,,,,
1430,2181,7,33,11,0,0,4,never married,0,,,,
1431,2183,170,50,12,53500,2064,2,married,25.92054264,,,,
1432,2187,170,40,13,25774,2490,2,married,10.35100402,,,,
1433,2188,5,31,15,7000,680,2,married,10.29411765,,,,
1434,2191,4,42,12,0,0,3,married,0,,,,
1435,2191,6,39,13,14000,1794,1,separated,7.803790412,,,,
